brand,user_id
Android,user_12620
Android,user_18715
Apple,user_12366
Apple,user_13363
Apple,user_10359
Android,user_12868
Apple,user_12818
Android,user_11520
Apple,user_14626
Android,user_17461
Android,user_13579
Apple,user_12305
Android,user_12688
Apple,user_16779
Android,user_18092
Android,user_15261
Android,user_17932
Android,user_17798
Apple,user_16157
Apple,user_10542
Apple,user_18517
Android,user_12549
Android,user_13975
Apple,user_15907
Apple,user_10079
Apple,user_16964
Android,user_10418
Android,user_10034
Android,user_11816
Android,user_13694
Apple,user_15066
Apple,user_13950
Android,user_13862
Android,user_17090
Apple,user_12740
Android,user_16372
Android,user_18873
Apple,user_11681
Apple,user_13776
Apple,user_16789
Android,user_17744
Apple,user_17740
Apple,user_12231
Apple,user_15006
Apple,user_13290
Apple,user_10159
Android,user_13159
Apple,user_13715
Android,user_16192
Android,user_12672
Apple,user_10768
Apple,user_13681
Apple,user_18943
Android,user_12074
Apple,user_13219
Android,user_14013
Android,user_11182
Apple,user_12341
Android,user_14378
Apple,user_15623
Apple,user_14213
Android,user_17716
Apple,user_11710
Android,user_11593
Android,user_13512
Android,user_12168
Apple,user_14189
Android,user_11902
Apple,user_13157
Android,user_10734
Apple,user_14559
Apple,user_17277
Apple,user_11346
Apple,user_14527
Android,user_18266
Android,user_10248
Apple,user_15874
Apple,user_13804
Apple,user_18238
Android,user_18344
Apple,user_18142
Android,user_17070
Android,user_17942
Android,user_11289
Android,user_16835
Android,user_13981
Apple,user_15550
Apple,user_19184
Android,user_18876
Android,user_10406
Apple,user_10737
Android,user_11794
Apple,user_15272
Apple,user_18795
Apple,user_15498
Apple,user_18526
Apple,user_11285
Android,user_19270
Android,user_17566
Apple,user_11347
Apple,user_10660
Apple,user_12943
Android,user_10659
Apple,user_11419
Apple,user_10123
Android,user_15161
Android,user_14620
Android,user_15438
Android,user_17259
Android,user_12256
Apple,user_14727
Apple,user_12179
Apple,user_13667
Apple,user_18658
Apple,user_12521
Android,user_11258
Apple,user_12139
Android,user_16323
Apple,user_17966
Apple,user_15010
Apple,user_16495
Apple,user_16228
Android,user_18771
Apple,user_14861
Android,user_11473
Apple,user_17013
Android,user_10203
Apple,user_18422
Apple,user_15920
Android,user_18025
Apple,user_11290
Android,user_13490
Apple,user_16273
Android,user_18814
Apple,user_17389
Apple,user_11715
Apple,user_12892
Android,user_11042
Apple,user_14758
Apple,user_14456
Apple,user_12910
Android,user_19205
Apple,user_16023
Android,user_13374
Android,user_14700
Apple,user_13753
Android,user_14200
Apple,user_18506
Android,user_12649
Apple,user_15487
Android,user_16565
Android,user_13578
Apple,user_10641
Apple,user_17751
Android,user_13072
Android,user_19152
Android,user_11694
Android,user_17033
Apple,user_14204
Unknown,user_10984
Android,user_15454
Android,user_11875
Android,user_15982
Android,user_14915
Android,user_12011
Apple,user_18434
Android,user_14229
Apple,user_17238
Apple,user_11355
Android,user_14864
Android,user_16068
Android,user_13514
Apple,user_13399
Android,user_12599
Apple,user_18608
Apple,user_11968
Apple,user_15463
Apple,user_13767
Android,user_14561
Android,user_11115
Android,user_10680
Apple,user_18790
Apple,user_16238
Apple,user_12036
Apple,user_12439
Android,user_19099
Apple,user_16309
Android,user_10228
Apple,user_11690
Apple,user_11809
Apple,user_11518
Android,user_18475
Android,user_12059
Android,user_11169
Android,user_19098
Apple,user_16960
Android,user_12722
Apple,user_17220
Android,user_18357
Android,user_11731
Android,user_19214
Android,user_11360
Apple,user_18732
Android,user_11894
Android,user_19096
Android,user_17284
Android,user_18581
Apple,user_15231
Apple,user_10664
Apple,user_12489
Apple,user_12071
Android,user_16404
Android,user_10414
Apple,user_12214
Apple,user_15345
Apple,user_11092
Apple,user_13608
Apple,user_11054
Apple,user_10905
Android,user_18255
Apple,user_17819
Android,user_14823
Apple,user_14867
Apple,user_18441
Apple,user_15630
Apple,user_15050
Apple,user_14048
Apple,user_15112
Android,user_11999
Apple,user_10878
Android,user_14476
Android,user_11913
Apple,user_10914
Android,user_12213
Android,user_17969
Apple,user_11477
Android,user_16535
Android,user_17312
Apple,user_12901
Apple,user_13086
Android,user_10458
Android,user_15183
Android,user_12707
Android,user_10017
Android,user_16822
Apple,user_17575
Apple,user_11335
Android,user_15970
Apple,user_19261
Android,user_11336
Apple,user_10948
Apple,user_11261
Android,user_13646
Android,user_10847
Android,user_10573
Android,user_13052
Apple,user_12109
Apple,user_10860
Android,user_11171
Android,user_15472
Android,user_19075
Android,user_12310
Apple,user_11996
Apple,user_18635
Apple,user_15101
Android,user_14439
Android,user_11587
Android,user_18714
Android,user_13238
Android,user_16774
Apple,user_13331
Android,user_14442
Apple,user_13786
Android,user_17270
Apple,user_17704
Apple,user_14452
Apple,user_15588
Apple,user_12103
Apple,user_12705
Android,user_14198
Apple,user_15981
Android,user_16767
Android,user_15412
Android,user_16768
Android,user_10425
Android,user_10833
Android,user_15136
Apple,user_12248
Apple,user_14481
Apple,user_10716
Android,user_15051
Apple,user_16101
Android,user_11607
Android,user_13746
Android,user_19336
Apple,user_10718
Android,user_17789
Android,user_12006
Apple,user_11124
Apple,user_15346
Apple,user_19287
Apple,user_18973
Android,user_16093
Android,user_15250
Apple,user_13370
Android,user_15723
Apple,user_12268
Apple,user_18590
Android,user_19195
Android,user_15406
Apple,user_13482
Apple,user_19319
Apple,user_18464
Apple,user_13149
Apple,user_10793
Apple,user_15975
Apple,user_12400
Apple,user_16138
Android,user_18369
Android,user_16055
Apple,user_16464
Apple,user_12927
Android,user_15314
Android,user_12669
Apple,user_10727
Apple,user_10288
Android,user_14787
Apple,user_11403
Apple,user_13908
Android,user_13932
Android,user_13065
Android,user_14628
Apple,user_13134
Android,user_15528
Android,user_15651
Apple,user_18331
Android,user_14353
Apple,user_13971
Apple,user_15919
Apple,user_12803
Apple,user_14321
Apple,user_18481
Apple,user_14269
Android,user_12684
Apple,user_19133
Apple,user_10779
Android,user_13513
Apple,user_12616
Apple,user_10048
Android,user_14637
Android,user_13467
Apple,user_11953
Apple,user_10025
Android,user_13283
Android,user_14101
Apple,user_12679
Apple,user_17354
Apple,user_14261
Android,user_17422
Android,user_12163
Android,user_19366
Android,user_14001
Android,user_12127
Apple,user_14237
Apple,user_15397
Android,user_18646
Android,user_11088
Apple,user_16004
Apple,user_12224
Apple,user_12727
Apple,user_18283
Android,user_16054
Apple,user_14266
Apple,user_18747
Apple,user_16620
Apple,user_18048
Apple,user_17996
Apple,user_10265
Apple,user_16531
Android,user_11382
Apple,user_14337
Android,user_18203
Apple,user_18683
Android,user_14983
Apple,user_11568
Apple,user_10308
Android,user_12854
Android,user_10960
Apple,user_14567
Android,user_13855
Android,user_10777
Android,user_10571
Apple,user_14251
Apple,user_10510
Android,user_10949
Android,user_10473
Apple,user_16577
Apple,user_13377
Android,user_13999
Apple,user_15739
Android,user_16967
Apple,user_15055
Android,user_11107
Apple,user_17950
Android,user_13954
Apple,user_13958
Android,user_12243
Apple,user_11711
Apple,user_17211
Android,user_10196
Android,user_12186
Android,user_11921
Apple,user_18851
Apple,user_11637
Apple,user_10207
Android,user_18881
Apple,user_17355
Android,user_17470
Android,user_13132
Apple,user_14498
Android,user_18857
Android,user_14212
Android,user_15206
Apple,user_16258
Android,user_17898
Android,user_12129
Android,user_14698
Apple,user_15076
Android,user_18468
Android,user_11745
Android,user_19380
Apple,user_19426
Android,user_11164
Android,user_15418
Apple,user_15654
Android,user_17380
Android,user_17419
Android,user_10697
Android,user_16697
Android,user_19153
Android,user_11844
Apple,user_16402
Apple,user_14767
Apple,user_17758
Android,user_16628
Android,user_15762
Apple,user_11181
Apple,user_10918
Android,user_10441
Android,user_18697
Android,user_13792
Apple,user_13104
Apple,user_15545
Android,user_19293
Apple,user_12984
Apple,user_10869
Apple,user_13687
Apple,user_14665
Apple,user_15696
Android,user_16879
Apple,user_11939
Android,user_16991
Android,user_17288
Apple,user_16505
Android,user_10952
Android,user_17276
Android,user_15667
Apple,user_11174
Apple,user_17946
Android,user_15016
Android,user_16981
Apple,user_14359
Android,user_14334
Android,user_19216
Apple,user_12552
Apple,user_10500
Android,user_15141
Android,user_18288
Android,user_13522
Android,user_16559
Apple,user_16343
Apple,user_18348
Apple,user_17179
Android,user_14147
Apple,user_17430
Android,user_10323
Apple,user_18803
Android,user_15132
Android,user_16451
Android,user_11689
Apple,user_10887
Apple,user_19303
Apple,user_12294
Android,user_17451
Android,user_14968
Apple,user_17754
Apple,user_15246
Android,user_10242
Android,user_16303
Android,user_18611
Apple,user_11778
Apple,user_11597
Android,user_13929
Apple,user_15884
Android,user_14094
Android,user_18751
Apple,user_12914
Apple,user_19178
Android,user_16352
Android,user_10764
Apple,user_15797
Apple,user_12924
Android,user_18482
Android,user_11785
Android,user_18573
Android,user_18365
Android,user_16209
Android,user_16211
Android,user_11196
Android,user_17682
Android,user_18703
Android,user_14314
Apple,user_17192
Android,user_10992
Apple,user_16442
Android,user_13139
Apple,user_11415
Android,user_11468
Apple,user_11490
Apple,user_19371
Android,user_10694
Apple,user_17585
Apple,user_19182
Apple,user_14016
Apple,user_13391
Apple,user_11635
Apple,user_18833
Apple,user_10409
Apple,user_17595
Android,user_12004
Android,user_15519
Apple,user_12579
Android,user_10266
Apple,user_18428
Android,user_13025
Apple,user_11098
Android,user_15619
Android,user_15609
Apple,user_10356
Android,user_14313
Android,user_10193
Apple,user_15126
Apple,user_19049
Apple,user_10908
Apple,user_17182
Apple,user_11417
Android,user_13439
Apple,user_15766
Android,user_17768
Android,user_15933
Apple,user_18977
Apple,user_13596
Android,user_16486
Apple,user_13617
Android,user_13358
Apple,user_15009
Android,user_10180
Android,user_17431
Android,user_12495
Apple,user_17123
Android,user_10893
Android,user_13311
Android,user_11084
Android,user_18251
Apple,user_10953
Apple,user_14675
Apple,user_17484
Unknown,user_13531
Apple,user_14931
Android,user_17280
Apple,user_13368
Apple,user_10741
Apple,user_11595
Apple,user_12319
Apple,user_13449
Android,user_15285
Apple,user_17855
Apple,user_17130
Apple,user_15818
Apple,user_14671
Apple,user_19239
Android,user_14643
Android,user_11498
Android,user_17291
Apple,user_10916
Apple,user_17125
Android,user_10336
Apple,user_10876
Apple,user_15993
Apple,user_10044
Android,user_10181
Apple,user_12200
Apple,user_12331
Android,user_19042
Android,user_13064
Apple,user_11015
Android,user_12226
Android,user_17774
Apple,user_10035
Apple,user_16476
Android,user_19108
Android,user_12480
Android,user_18796
Apple,user_13426
Android,user_11594
Apple,user_12308
Android,user_19278
Apple,user_17453
Apple,user_15932
Apple,user_16481
Apple,user_12397
Apple,user_18169
Apple,user_18103
Android,user_11807
Android,user_11845
Apple,user_16044
Apple,user_15950
Android,user_15260
Android,user_11873
Android,user_14594
Android,user_17776
Android,user_13347
Android,user_12009
Android,user_17502
Android,user_10390
Android,user_17452
Android,user_15693
Android,user_11311
Apple,user_19169
Apple,user_15608
Apple,user_17618
Android,user_10626
Android,user_12805
Android,user_11177
Android,user_14732
Apple,user_18927
Apple,user_13423
Android,user_15182
Android,user_18487
Android,user_15811
Apple,user_19368
Android,user_13053
Android,user_17473
Apple,user_15549
Apple,user_18966
Apple,user_18849
Android,user_16084
Android,user_12788
Apple,user_18518
Android,user_17415
Apple,user_14998
Android,user_18412
Android,user_15721
Android,user_14558
Android,user_15143
Apple,user_13582
Apple,user_12542
Android,user_15866
Unknown,user_12568
Android,user_19395
Android,user_17165
Apple,user_12607
Android,user_10449
Android,user_17782
Android,user_18402
Apple,user_10075
Apple,user_14054
Apple,user_18459
Android,user_14660
Apple,user_19225
Apple,user_16506
Apple,user_18286
Android,user_11944
Android,user_16135
Apple,user_12577
Android,user_19082
Apple,user_14618
Apple,user_14981
Android,user_10371
Apple,user_11988
Android,user_19259
Apple,user_10583
Android,user_11255
Android,user_14654
Android,user_17753
Apple,user_17188
Apple,user_11462
Apple,user_15191
Apple,user_14645
Apple,user_12076
Apple,user_13224
Android,user_10991
Android,user_10861
Android,user_13301
Apple,user_15059
Apple,user_13063
Apple,user_15812
Android,user_16490
Apple,user_13620
Apple,user_12250
Android,user_19428
Apple,user_18689
Apple,user_16778
Android,user_18192
Android,user_17302
Apple,user_15332
Apple,user_16430
Android,user_19183
Android,user_10519
Apple,user_14592
Apple,user_16666
Android,user_14765
Android,user_10752
Android,user_18991
Android,user_15939
Apple,user_15233
Apple,user_16231
Apple,user_16194
Apple,user_16401
Android,user_11642
Apple,user_17857
Apple,user_18706
Android,user_11929
Android,user_17029
Android,user_11801
Android,user_16962
Apple,user_11561
Android,user_13916
Apple,user_17241
Android,user_13170
Apple,user_15840
Android,user_11678
Apple,user_13472
Android,user_15155
Android,user_11190
Apple,user_18180
Android,user_15194
Android,user_14821
Android,user_11056
Android,user_14585
Apple,user_18994
Android,user_15156
Android,user_19090
Apple,user_10744
Apple,user_19370
Android,user_15875
Apple,user_12501
Android,user_10226
Android,user_10304
Apple,user_13811
Android,user_10187
Android,user_14472
Android,user_16249
Apple,user_16545
Apple,user_11271
Apple,user_16997
Android,user_18305
Android,user_10943
Android,user_14634
Apple,user_18937
Apple,user_12264
Apple,user_17236
Apple,user_16271
Android,user_18726
Android,user_12385
Apple,user_14710
Apple,user_17214
Android,user_16134
Apple,user_14355
Apple,user_17715
Apple,user_16525
Android,user_14598
Android,user_14225
Apple,user_15650
Apple,user_17340
Android,user_12415
Android,user_17802
Android,user_13412
Apple,user_12031
Android,user_18960
Android,user_14413
Android,user_16286
Apple,user_14464
Apple,user_15606
Apple,user_19316
Android,user_18038
Android,user_17559
Apple,user_13724
Apple,user_12111
Android,user_14441
Android,user_14467
Apple,user_18915
Apple,user_14772
Android,user_16780
Apple,user_13749
Android,user_15535
Android,user_12622
Android,user_18575
Apple,user_12151
Android,user_12380
Apple,user_10576
Apple,user_10126
Apple,user_14116
Android,user_14712
Android,user_11963
Apple,user_10206
Android,user_18066
Android,user_13559
Android,user_15213
Android,user_15896
Android,user_18208
Apple,user_16872
Apple,user_18209
Apple,user_13378
Apple,user_19348
Apple,user_14255
Apple,user_12443
Apple,user_17124
Apple,user_11423
Apple,user_11007
Apple,user_15757
Apple,user_15073
Apple,user_11209
Apple,user_18913
Android,user_18350
Android,user_19242
Apple,user_10279
Android,user_15614
Android,user_13195
Apple,user_14954
Android,user_12477
Android,user_16921
Android,user_13107
Apple,user_15350
Apple,user_10634
Android,user_19392
Android,user_14210
Android,user_10291
Android,user_17796
Android,user_13109
Apple,user_11506
Android,user_14515
Apple,user_16788
Apple,user_10683
Apple,user_10976
Android,user_13005
Apple,user_14106
Apple,user_17571
Apple,user_17703
Apple,user_15505
Apple,user_10001
Android,user_12902
Apple,user_18978
Android,user_12529
Apple,user_15386
Android,user_13813
Apple,user_18668
Android,user_12749
Apple,user_15004
Apple,user_12539
Apple,user_13957
Android,user_19232
Android,user_16995
Apple,user_15137
Android,user_13796
Android,user_15447
Android,user_16145
Android,user_18136
Android,user_11917
Android,user_11961
Android,user_11556
Apple,user_10900
Android,user_10797
Android,user_15768
Apple,user_17621
Apple,user_16176
Android,user_13575
Apple,user_18041
Apple,user_12131
Android,user_16019
Apple,user_17609
Android,user_15868
Apple,user_18854
Apple,user_14233
Apple,user_18174
Apple,user_16148
Apple,user_14855
Apple,user_12145
Apple,user_19312
Android,user_16988
Android,user_11835
Android,user_11373
Apple,user_18808
Apple,user_16300
Android,user_17370
Android,user_17915
Apple,user_11275
Android,user_17454
Android,user_11421
Android,user_11855
Android,user_16021
Android,user_15889
Android,user_17934
Android,user_15364
Apple,user_13211
Android,user_14814
Android,user_13644
Apple,user_12906
Android,user_18417
Android,user_11434
Apple,user_19215
Android,user_13698
Android,user_16237
Android,user_12610
Apple,user_10191
Android,user_15736
Android,user_16678
Android,user_12049
Apple,user_17832
Apple,user_18996
Apple,user_10477
Android,user_14728
Android,user_12371
Apple,user_15824
Android,user_18820
Apple,user_10963
Android,user_12157
Android,user_12167
Apple,user_10588
Android,user_18748
Android,user_10198
Android,user_11068
Apple,user_16732
Apple,user_12983
Apple,user_16571
Apple,user_10496
Android,user_13387
Android,user_11014
Android,user_13782
Apple,user_13765
Android,user_17300
Android,user_13697
Android,user_19053
Apple,user_18204
Android,user_10804
Apple,user_15870
Android,user_18882
Android,user_16982
Android,user_13615
Android,user_10495
Apple,user_10769
Apple,user_16702
Apple,user_11380
Android,user_11980
Apple,user_18992
Android,user_18982
Android,user_10212
Apple,user_15100
Apple,user_17551
Android,user_15005
Apple,user_19283
Android,user_18764
Android,user_18158
Android,user_14173
Apple,user_12801
Apple,user_11481
Apple,user_18016
Android,user_19299
Android,user_15666
Apple,user_10650
Apple,user_12666
Apple,user_13651
Android,user_16261
Apple,user_17877
Apple,user_15497
Apple,user_17361
Android,user_14582
Android,user_11117
Android,user_15859
Apple,user_15643
Apple,user_12228
Apple,user_13904
Android,user_10665
Android,user_11822
Android,user_17005
Android,user_18569
Android,user_17847
Apple,user_18224
Android,user_13126
Android,user_11887
Android,user_12028
Apple,user_16518
Apple,user_11847
Apple,user_15589
Android,user_15188
Android,user_16245
Apple,user_18397
Android,user_17917
Apple,user_15385
Apple,user_14451
Android,user_13898
Android,user_16664
Android,user_13594
Apple,user_15097
Android,user_14188
Android,user_16588
Apple,user_14166
Android,user_15626
Apple,user_15635
Android,user_18582
Apple,user_14172
Android,user_13720
Apple,user_10089
Android,user_14965
Apple,user_14872
Android,user_15319
Android,user_11105
Android,user_16990
Android,user_14786
Apple,user_16350
Android,user_14208
Android,user_19145
Android,user_11850
Android,user_15400
Android,user_18655
Android,user_10486
Apple,user_17324
Android,user_18686
Android,user_10227
Android,user_17505
Apple,user_14142
Android,user_16913
Apple,user_12673
Android,user_12191
Apple,user_17794
Apple,user_13269
Apple,user_12703
Apple,user_18793
Apple,user_14606
Apple,user_16644
Apple,user_18502
Android,user_18970
Apple,user_15118
Android,user_11151
Android,user_10482
Apple,user_13411
Apple,user_16501
Apple,user_18373
Android,user_13115
Apple,user_14220
Android,user_14912
Apple,user_10889
Apple,user_18037
Apple,user_17921
Apple,user_18408
Apple,user_10186
Apple,user_19016
Apple,user_15486
Apple,user_12494
Android,user_19127
Android,user_14248
Android,user_18698
Android,user_13598
Android,user_18353
Unknown,user_12296
Android,user_15574
Android,user_12939
Android,user_14945
Android,user_11409
Android,user_18542
Android,user_10605
Android,user_15779
Android,user_12158
Android,user_14546
Android,user_16869
Android,user_11655
Android,user_12490
Apple,user_14873
Apple,user_15546
Android,user_15335
Android,user_17573
Android,user_15475
Apple,user_14696
Apple,user_11815
Apple,user_11582
Apple,user_16581
Apple,user_13657
Android,user_13636
Apple,user_15181
Android,user_11242
Apple,user_16555
Android,user_12628
Android,user_10337
Android,user_18300
Apple,user_10183
Android,user_11339
Android,user_11940
Apple,user_11936
Android,user_10907
Android,user_18336
Android,user_18880
Android,user_18805
Apple,user_10055
Apple,user_14447
Apple,user_13647
Apple,user_13027
Apple,user_14454
Android,user_18627
Apple,user_15954
Android,user_10294
Apple,user_17931
Apple,user_11757
Apple,user_18979
Apple,user_10701
Apple,user_16313
Apple,user_13364
Android,user_16894
Android,user_13404
Android,user_15809
Apple,user_18199
Android,user_14465
Android,user_11623
Android,user_15555
Apple,user_11309
Apple,user_17272
Apple,user_18650
Apple,user_17135
Apple,user_14711
Android,user_12832
Apple,user_13747
Android,user_15479
Apple,user_14434
Apple,user_10693
Android,user_11795
Apple,user_15899
Apple,user_18057
Android,user_18090
Android,user_11589
Apple,user_18667
Android,user_16475
Apple,user_16668
Apple,user_15586
Apple,user_19130
Apple,user_13878
Apple,user_14361
Android,user_16973
Apple,user_16900
Apple,user_14564
Android,user_16142
Android,user_14693
Android,user_18000
Apple,user_15317
Apple,user_17313
Android,user_11930
Android,user_10403
Android,user_17822
Apple,user_10526
Android,user_16783
Android,user_17777
Apple,user_12873
Android,user_17114
Apple,user_10297
Android,user_18161
Apple,user_12277
Android,user_17709
Apple,user_11386
Apple,user_11730
Apple,user_19113
Apple,user_15171
Android,user_11824
Android,user_16893
Apple,user_18099
Android,user_17581
Apple,user_13255
Apple,user_11952
Apple,user_10030
Android,user_14959
Apple,user_13421
Android,user_16426
Apple,user_14099
Android,user_16532
Android,user_13674
Android,user_13185
Apple,user_15876
Android,user_13422
Apple,user_17391
Android,user_19429
Apple,user_14119
Apple,user_19332
Android,user_16412
Android,user_12871
Android,user_19272
Apple,user_11866
Apple,user_11288
Android,user_15580
Apple,user_17659
Android,user_12421
Android,user_17479
Apple,user_16224
Apple,user_12905
Android,user_17055
Android,user_16328
Android,user_12817
Apple,user_17623
Apple,user_19289
Android,user_12970
Apple,user_15838
Apple,user_10168
Apple,user_16388
Android,user_14398
Apple,user_13227
Android,user_18941
Apple,user_18334
Android,user_13860
Apple,user_13016
Apple,user_16907
Apple,user_17208
Apple,user_15402
Apple,user_17151
Android,user_10133
Apple,user_16358
Apple,user_18875
Android,user_13800
Apple,user_13624
Apple,user_19163
Apple,user_18474
Android,user_10516
Android,user_13507
Android,user_13095
Apple,user_14005
Apple,user_11161
Apple,user_18411
Apple,user_16769
Apple,user_13333
Android,user_12957
Apple,user_18379
Apple,user_14490
Android,user_16589
Android,user_17200
Apple,user_17250
Apple,user_17285
Android,user_16919
Android,user_18059
Android,user_17762
Android,user_13778
Android,user_18579
Android,user_19077
Apple,user_18472
Apple,user_18308
Android,user_19060
Android,user_12022
Apple,user_12545
Apple,user_17945
Apple,user_16970
Android,user_12967
Android,user_15940
Android,user_17858
Android,user_16242
Android,user_11230
Android,user_18234
Apple,user_14800
Android,user_16009
Apple,user_16985
Apple,user_14444
Android,user_14928
Apple,user_13931
Apple,user_11206
Android,user_18662
Android,user_15737
Apple,user_15949
Android,user_11669
Apple,user_16126
Android,user_19349
Android,user_15690
Android,user_12267
Apple,user_10970
Apple,user_16371
Apple,user_14841
Android,user_14642
Apple,user_13118
Apple,user_13158
Apple,user_11625
Apple,user_18534
Android,user_18769
Apple,user_11093
Android,user_18593
Apple,user_13216
Apple,user_13161
Apple,user_12681
Apple,user_11951
Android,user_13912
Android,user_13648
Apple,user_15509
Apple,user_14084
Apple,user_17319
Android,user_17681
Apple,user_16251
Android,user_13295
Android,user_12908
Apple,user_13235
Apple,user_12537
Android,user_18709
Android,user_13114
Apple,user_15789
Android,user_11577
Apple,user_18817
Apple,user_16527
Apple,user_11507
Apple,user_11029
Apple,user_13602
Android,user_14703
Apple,user_11183
Android,user_17009
Android,user_12328
Android,user_13186
Apple,user_13737
Android,user_15221
Android,user_18290
Android,user_10633
Apple,user_19083
Android,user_16053
Android,user_13682
Apple,user_14362
Android,user_15381
Apple,user_11606
Android,user_17653
Apple,user_18406
Apple,user_17686
Android,user_15235
Apple,user_17734
Apple,user_18245
Apple,user_18134
Android,user_14483
Apple,user_18356
Android,user_15075
Android,user_11539
Apple,user_12181
Apple,user_10429
Apple,user_14523
Apple,user_11299
Apple,user_11726
Android,user_10317
Apple,user_13632
Android,user_18985
Android,user_19388
Android,user_18026
Apple,user_15678
Android,user_14604
Apple,user_14492
Apple,user_15086
Apple,user_16205
Android,user_17408
Android,user_11155
Android,user_12215
Apple,user_12212
Apple,user_18498
Android,user_15763
Apple,user_16335
Android,user_15821
Apple,user_18248
Android,user_14516
Apple,user_14747
Android,user_17109
Apple,user_13043
Apple,user_13418
Apple,user_10244
Apple,user_15816
Android,user_13308
Android,user_10923
Apple,user_12487
Android,user_12578
Apple,user_19167
Android,user_16646
Apple,user_12880
Apple,user_17467
Apple,user_12720
Android,user_14425
Apple,user_11535
Android,user_17866
Apple,user_14319
Android,user_14899
Android,user_14394
Android,user_17541
Apple,user_12217
Apple,user_14808
Android,user_11569
Apple,user_11077
Android,user_13397
Apple,user_15569
Android,user_12088
Apple,user_11045
Android,user_13987
Apple,user_13260
Apple,user_11279
Apple,user_17696
Apple,user_14484
Android,user_12449
Android,user_12406
Apple,user_15799
Android,user_16757
Apple,user_18896
Apple,user_13653
Android,user_11101
Android,user_10023
Android,user_13505
Android,user_13613
Android,user_13951
Android,user_16290
Apple,user_14610
Android,user_11100
Apple,user_18306
Android,user_17545
Android,user_11848
Android,user_11758
Apple,user_18448
Android,user_18673
Android,user_15686
Android,user_16301
Android,user_13710
Android,user_14219
Apple,user_17230
Android,user_10072
Apple,user_17663
Android,user_11001
Apple,user_12531
Apple,user_14023
Apple,user_14961
Apple,user_14750
Android,user_10962
Android,user_16367
Apple,user_16064
Android,user_11303
Apple,user_16659
Apple,user_15521
Android,user_17076
Android,user_11340
Android,user_12236
Android,user_19095
Android,user_14536
Apple,user_11975
Android,user_18325
Android,user_10966
Apple,user_16424
Android,user_15242
Apple,user_14264
Apple,user_11543
Apple,user_19114
Android,user_16494
Android,user_12784
Android,user_14988
Apple,user_12693
Apple,user_11193
Apple,user_14197
Android,user_18711
Apple,user_11297
Android,user_12363
Android,user_10842
Apple,user_11284
Apple,user_13924
Android,user_16867
Android,user_14783
Apple,user_10646
Android,user_13276
Android,user_12608
Android,user_17332
Android,user_18370
Android,user_16156
Android,user_14853
Apple,user_11934
Android,user_15802
Android,user_17437
Apple,user_18332
Apple,user_17303
Apple,user_16975
Apple,user_14870
Android,user_13494
Apple,user_15439
Android,user_18980
Apple,user_18548
Android,user_13967
Android,user_16534
Apple,user_11076
Android,user_18390
Android,user_17812
Apple,user_14129
Apple,user_11712
Android,user_14252
Android,user_12530
Android,user_15264
Apple,user_12010
Android,user_14794
Android,user_19301
Android,user_13496
Apple,user_15863
Android,user_10131
Apple,user_17228
Apple,user_17262
Apple,user_13680
Apple,user_16042
Apple,user_19379
Android,user_12603
Android,user_14630
Apple,user_15849
Apple,user_17136
Apple,user_15407
Android,user_10528
Apple,user_16708
Android,user_11168
Android,user_19385
Apple,user_13155
Apple,user_10501
Android,user_17202
Android,user_15598
Android,user_15125
Apple,user_11351
Android,user_16239
Apple,user_10521
Apple,user_13731
Apple,user_10672
Android,user_13944
Android,user_10138
Apple,user_13830
Apple,user_12652
Apple,user_10419
Android,user_12394
Android,user_10942
Apple,user_17574
Android,user_17222
Apple,user_18168
Apple,user_16079
Apple,user_12073
Android,user_17345
Apple,user_18780
Apple,user_11113
Android,user_10372
Apple,user_18558
Apple,user_15212
Android,user_13015
Apple,user_17596
Android,user_12597
Apple,user_18231
Android,user_14063
Android,user_18763
Apple,user_17893
Apple,user_18722
Apple,user_13740
Apple,user_17650
Android,user_17515
Apple,user_13346
Android,user_16161
Android,user_12823
Apple,user_13146
Apple,user_10506
Android,user_11401
Apple,user_11522
Android,user_16886
Android,user_19187
Android,user_16892
Android,user_10959
Android,user_10839
Apple,user_17131
Apple,user_14088
Android,user_19350
Android,user_14529
Apple,user_16129
Apple,user_11239
Apple,user_11306
Apple,user_17373
Apple,user_11497
Android,user_16311
Apple,user_15527
Android,user_14888
Apple,user_14743
Android,user_14815
Android,user_10857
Android,user_10115
Android,user_11508
Android,user_18561
Apple,user_16379
Apple,user_14112
Apple,user_14273
Apple,user_11617
Android,user_15265
Android,user_17951
Apple,user_13325
Apple,user_14402
Android,user_12276
Apple,user_18601
Android,user_11022
Android,user_14114
Apple,user_12670
Apple,user_11246
Apple,user_10785
Android,user_18067
Apple,user_11863
Android,user_16455
Android,user_17456
Android,user_13718
Android,user_13151
Android,user_18315
Apple,user_13076
Android,user_12762
Apple,user_12448
Android,user_18455
Apple,user_18001
Android,user_10368
Android,user_11676
Android,user_18661
Apple,user_12904
Android,user_18691
Android,user_10454
Apple,user_17593
Apple,user_16058
Apple,user_17096
Apple,user_15754
Android,user_13414
Android,user_12965
Apple,user_14933
Android,user_18413
Android,user_11615
Android,user_13153
Android,user_14810
Apple,user_15611
Android,user_14741
Apple,user_13026
Apple,user_16944
Android,user_11221
Android,user_12454
Android,user_14396
Apple,user_15925
Android,user_11867
Apple,user_14286
Android,user_14165
Android,user_12286
Apple,user_13713
Android,user_17203
